head	tail	relation_type	batch_id
鞍馬勞頓	養尊處優	ant	len4-b05-20260715
頑石點頭	無動於衷	ant	len4-b05-20260715
頓開茅塞	不解	ant	len4-b05-20260715
頓開茅塞	如墜五里霧中	ant	len4-b05-20260715
頓開茅塞	迷惑	ant	len4-b05-20260715
領導有方	無能	ant	len4-b05-20260715
領導有方	瞎指揮	ant	len4-b05-20260715
頭角崢嶸	默默無聞	ant	len4-b05-20260715
飛蛾投火	保命	ant	len4-b05-20260715
飛蛾投火	明哲保身	ant	len4-b05-20260715
飛蛾投火	趨利避害	ant	len4-b05-20260715
養家活口	遊手好閒	ant	len4-b05-20260715
馬仰人翻	安然無恙	ant	len4-b05-20260715
馬仰人翻	平穩	ant	len4-b05-20260715
騎馬找馬	得心應手	ant	len4-b05-20260715
騎馬找馬	物盡其用	ant	len4-b05-20260715
驚喜交集	平淡	ant	len4-b05-20260715
驚喜交集	無動於衷	ant	len4-b05-20260715
驚喜交集	麻木	ant	len4-b05-20260715
鬧着玩兒	一本正經	ant	len4-b05-20260715
鬧着玩兒	當真	ant	len4-b05-20260715
鱷魚眼淚	同情	ant	len4-b05-20260715
鱷魚眼淚	真情	ant	len4-b05-20260715
鴕鳥政策	勇敢	ant	len4-b05-20260715
黔驢之技	多才多藝	ant	len4-b05-20260715
黔驢之技	神通廣大	ant	len4-b05-20260715
鼎足之勢	一枝獨秀	ant	len4-b05-20260715
鼎足之勢	獨霸	ant	len4-b05-20260715
龍口奪食	不勞而獲	ant	len4-b05-20260715
龍口奪食	坐享其成	ant	len4-b05-20260715
龍口奪食	安逸	ant	len4-b05-20260715
龍盤虎踞	不堪一擊	ant	len4-b05-20260715
龍盤虎踞	搖搖欲墜	ant	len4-b05-20260715
龍盤虎踞	虛弱	ant	len4-b05-20260715
