head	tail	relation_type	batch_id
古色古香	新式	ant	len4-b04-20260715
指指點點	默不作聲	ant	len4-b04-20260715
指指點點	不置可否	ant	len4-b04-20260715
指指點點	沉默	ant	len4-b04-20260715
昏頭轉向	清醒	ant	len4-b04-20260715
昏頭轉向	鎮定	ant	len4-b04-20260715
白衣戰士	普通人	ant	len4-b04-20260715
議論紛紛	鴉雀無聲	ant	len4-b04-20260715
議論紛紛	沉默	ant	len4-b04-20260715
五短身材	人高馬大	ant	len4-b04-20260715
五短身材	高大	ant	len4-b04-20260715
五短身材	偉岸	ant	len4-b04-20260715
官逼民反	政通人和	ant	len4-b04-20260715
數九寒天	盛夏	ant	len4-b04-20260715
數九寒天	炎熱	ant	len4-b04-20260715
削足適履	量體裁衣	ant	len4-b04-20260715
婦道人家	大丈夫	ant	len4-b04-20260715
婦道人家	男性	ant	len4-b04-20260715
罪惡滔天	功德無量	ant	len4-b04-20260715
時不再來	來日方長	ant	len4-b04-20260715
自行其是	配合	ant	len4-b04-20260715
自行其是	隨大流	ant	len4-b04-20260715
黨同伐異	求同存異	ant	len4-b04-20260715
黨同伐異	兼容並包	ant	len4-b04-20260715
黨同伐異	包容	ant	len4-b04-20260715
將功贖罪	怙惡不悛	ant	len4-b04-20260715
故態復萌	痛改前非	ant	len4-b04-20260715
渺無人煙	人煙稠密	ant	len4-b04-20260715
犬馬之勞	袖手旁觀	ant	len4-b04-20260715
犬馬之勞	坐享其成	ant	len4-b04-20260715
骨頭架子	膀大腰圓	ant	len4-b04-20260715
骨頭架子	肥胖	ant	len4-b04-20260715
骨頭架子	豐滿	ant	len4-b04-20260715
古里古怪	平平常常	ant	len4-b04-20260715
古里古怪	正常	ant	len4-b04-20260715
古里古怪	普通	ant	len4-b04-20260715
實報實銷	虛報冒領	ant	len4-b04-20260715
實報實銷	造假	ant	len4-b04-20260715
見獵心喜	無動於衷	ant	len4-b04-20260715
見獵心喜	漠然	ant	len4-b04-20260715
光風霽月	烏煙瘴氣	ant	len4-b04-20260715
光風霽月	陰霾	ant	len4-b04-20260715
光風霽月	黑暗	ant	len4-b04-20260715
蠶食鯨吞	寸土必爭	ant	len4-b04-20260715
蠶食鯨吞	固守	ant	len4-b04-20260715
賊頭賊腦	堂堂正正	ant	len4-b04-20260715
賊頭賊腦	光明磊落	ant	len4-b04-20260715
賊頭賊腦	坦蕩	ant	len4-b04-20260715
成年累月	一時半刻	ant	len4-b04-20260715
成年累月	短暫	ant	len4-b04-20260715
成年累月	片刻	ant	len4-b04-20260715
文人相輕	推崇	ant	len4-b04-20260715
用兵如神	紙上談兵	ant	len4-b04-20260715
用兵如神	無能	ant	len4-b04-20260715
膽識過人	膽小如鼠	ant	len4-b04-20260715
膽識過人	畏首畏尾	ant	len4-b04-20260715
膽識過人	怯懦	ant	len4-b04-20260715
官樣文章	實事求是	ant	len4-b04-20260715
官樣文章	言之有物	ant	len4-b04-20260715
官樣文章	實際	ant	len4-b04-20260715
流水不腐	一潭死水	ant	len4-b04-20260715
流水不腐	停滯	ant	len4-b04-20260715
流水不腐	腐臭	ant	len4-b04-20260715
萬古流芳	遺臭萬年	ant	len4-b04-20260715
一脈相傳	旁門左道	ant	len4-b04-20260715
一脈相傳	無關	ant	len4-b04-20260715
地靈人傑	窮山惡水	ant	len4-b04-20260715
地靈人傑	荒涼	ant	len4-b04-20260715
無所不至	無孔不入	ant	len4-b04-20260715
無所不至	收斂	ant	len4-b04-20260715
瞎子摸象	洞若觀火	ant	len4-b04-20260715
缺心眼兒	精明	ant	len4-b04-20260715
缺心眼兒	機靈	ant	len4-b04-20260715
奇文共賞	不屑一顧	ant	len4-b04-20260715
清水衙門	肥缺	ant	len4-b04-20260715
