head	tail	relation_type	batch_id
遊人如織	冷清	ant	len4-b03-20260715
遊人如織	杳無人跡	ant	len4-b03-20260715
遊人如織	門可羅雀	ant	len4-b03-20260715
過街老鼠	有口皆碑	ant	len4-b03-20260715
過街老鼠	英雄	ant	len4-b03-20260715
遠房親戚	直系親屬	ant	len4-b03-20260715
酩酊大醉	清醒	ant	len4-b03-20260715
酩酊大醉	滴酒不沾	ant	len4-b03-20260715
重操舊業	另謀出路	ant	len4-b03-20260715
重操舊業	改弦易轍	ant	len4-b03-20260715
重操舊業	洗手不幹	ant	len4-b03-20260715
金科玉律	無法無天	ant	len4-b03-20260715
銘心刻骨	忘卻	ant	len4-b03-20260715
銘心刻骨	拋諸腦後	ant	len4-b03-20260715
銘心刻骨	過眼雲煙	ant	len4-b03-20260715
長風破浪	半途而廢	ant	len4-b03-20260715
長風破浪	畏縮不前	ant	len4-b03-20260715
長風破浪	觸礁	ant	len4-b03-20260715
閉口不談	暢所欲言	ant	len4-b03-20260715
開足馬力	偃旗息鼓	ant	len4-b03-20260715
開足馬力	停工	ant	len4-b03-20260715
開足馬力	減速	ant	len4-b03-20260715
開路先鋒	落後	ant	len4-b03-20260715
闖蕩江湖	安分守己	ant	len4-b03-20260715
闖蕩江湖	安居	ant	len4-b03-20260715
闖蕩江湖	足不出户	ant	len4-b03-20260715
關門大吉	開張大吉	ant	len4-b03-20260715
陰陽怪氣	光明磊落	ant	len4-b03-20260715
陰陽怪氣	坦率	ant	len4-b03-20260715
雷電交加	平靜	ant	len4-b03-20260715
雷電交加	晴空萬裏	ant	len4-b03-20260715
雷電交加	風和日麗	ant	len4-b03-20260715
順藤摸瓜	盲人摸象	ant	len4-b03-20260715
頭昏眼花	清醒	ant	len4-b03-20260715
頭昏眼花	神清氣爽	ant	len4-b03-20260715
頭昏腦脹	清醒	ant	len4-b03-20260715
頭昏腦脹	神清氣爽	ant	len4-b03-20260715
風言風語	實事求是	ant	len4-b03-20260715
風言風語	言之鑿鑿	ant	len4-b03-20260715
風餐露宿	安居樂業	ant	len4-b03-20260715
風餐露宿	舒適	ant	len4-b03-20260715
風餐露宿	養尊處優	ant	len4-b03-20260715
飄洋過海	本地	ant	len4-b03-20260715
飄洋過海	足不出户	ant	len4-b03-20260715
飄洋過海	近在咫尺	ant	len4-b03-20260715
飛來橫禍	喜從天降	ant	len4-b03-20260715
飛來橫禍	好運	ant	len4-b03-20260715
飛來橫禍	福星高照	ant	len4-b03-20260715
飛禽走獸	花草樹木	ant	len4-b03-20260715
飛禽走獸	靜物	ant	len4-b03-20260715
飽經滄桑	一帆風順	ant	len4-b03-20260715
飽經滄桑	稚嫩	ant	len4-b03-20260715
騰雲駕霧	寸步難行	ant	len4-b03-20260715
騰雲駕霧	腳踏實地	ant	len4-b03-20260715
騰雲駕霧	落地	ant	len4-b03-20260715
驚人之舉	不足為奇	ant	len4-b03-20260715
驚人之舉	尋常	ant	len4-b03-20260715
驚人之舉	平淡無奇	ant	len4-b03-20260715
高頭大馬	低矮	ant	len4-b03-20260715
高頭大馬	瘦小	ant	len4-b03-20260715
鬼哭狼嚎	安靜	ant	len4-b03-20260715
鬼哭狼嚎	歡聲笑語	ant	len4-b03-20260715
鬼哭狼嚎	鶯歌燕舞	ant	len4-b03-20260715
鬼話連篇	實話實説	ant	len4-b03-20260715
魚死網破	兩敗俱傷	ant	len4-b03-20260715
魚死網破	和平共處	ant	len4-b03-20260715
魚死網破	妥協	ant	len4-b03-20260715
魚目混珠	真材實料	ant	len4-b03-20260715
魚目混珠	純粹	ant	len4-b03-20260715
魚目混珠	貨真價實	ant	len4-b03-20260715
鴛鴦戲水	勞燕分飛	ant	len4-b03-20260715
鴛鴦戲水	形單影隻	ant	len4-b03-20260715
鴛鴦戲水	獨居	ant	len4-b03-20260715
鵝毛大雪	晴空萬裏	ant	len4-b03-20260715
鵝毛大雪	烈日	ant	len4-b03-20260715
黃道吉日	忌日	ant	len4-b03-20260715
點頭哈腰	不卑不亢	ant	len4-b03-20260715
點頭哈腰	昂首挺胸	ant	len4-b03-20260715
齊心合力	離心離德	ant	len4-b03-20260715
齜牙咧嘴	和顏悦色	ant	len4-b03-20260715
齜牙咧嘴	温柔	ant	len4-b03-20260715
