head	tail	relation_type	batch_id
頭暈目眩	清醒	ant	len4-b02-20260715
頭暈目眩	神清氣爽	ant	len4-b02-20260715
頭暈眼花	清醒	ant	len4-b02-20260715
頭暈眼花	神清氣爽	ant	len4-b02-20260715
風塵僕僕	容光煥發	ant	len4-b02-20260715
風塵僕僕	神清氣爽	ant	len4-b02-20260715
風度翩翩	猥瑣	ant	len4-b02-20260715
風度翩翩	邋遢	ant	len4-b02-20260715
風雨交加	天朗氣清	ant	len4-b02-20260715
風雨交加	晴空萬裏	ant	len4-b02-20260715
風雨交加	風和日麗	ant	len4-b02-20260715
風雨無阻	半途而廢	ant	len4-b02-20260715
風雨無阻	望而卻步	ant	len4-b02-20260715
風雲變幻	一成不變	ant	len4-b02-20260715
風雲變幻	平靜	ant	len4-b02-20260715
風雲變幻	風平浪靜	ant	len4-b02-20260715
首戰告捷	出師不利	ant	len4-b02-20260715
駭人聽聞	不足為奇	ant	len4-b02-20260715
體弱多病	身強力壯	ant	len4-b02-20260715
高不可攀	唾手可得	ant	len4-b02-20260715
高深莫測	一目瞭然	ant	len4-b02-20260715
高深莫測	淺顯易懂	ant	len4-b02-20260715
高深莫測	通俗	ant	len4-b02-20260715
高潮迭起	低潮	ant	len4-b02-20260715
高潮迭起	平淡無奇	ant	len4-b02-20260715
黯然神傷	興高采烈	ant	len4-b02-20260715
鼻青臉腫	安然無恙	ant	len4-b02-20260715
鼻青臉腫	完好無損	ant	len4-b02-20260715
鼻青臉腫	毫髮無傷	ant	len4-b02-20260715
龍飛鳳舞	端正	ant	len4-b02-20260715
