rank	head	essay_frequency	direct_syn_tails
1	中小企業	3271	1
2	男人老狗	3203	0
3	唔經唔覺	3114	0
4	似曾相識	2936	0
5	異口同聲	2847	1
6	其他地方	2816	0
7	十字路口	2758	1
8	改革開放	2683	0
9	版權所有	2599	0
10	怎麼回事	2589	0
11	話口未完	2580	0
12	數碼相機	2547	0
13	法律責任	2476	0
14	一頭霧水	2313	0
15	地方政府	2305	0
16	人力資源	2287	0
17	金融機構	2245	0
18	第一時間	2226	0
19	佛羅倫斯	2224	0
20	殺毒軟件	2220	0
21	聯繫方式	2172	0
22	電子郵件	2118	0
23	全國各地	2060	0
24	生活方式	1978	0
25	血液循環	1978	0
26	充分利用	1965	0
27	無可否認	1957	0
28	國際市場	1945	0
29	生日快樂	1921	0
30	售後服務	1918	0
31	環境保護	1910	1
32	中國大陸	1886	0
33	國民經濟	1833	0
34	講開又講	1779	0
35	生態環境	1744	0
36	經濟效益	1723	1
37	一個二個	1690	0
38	九唔搭八	1690	0
39	手提電話	1690	0
40	豬朋狗友	1690	0
41	不可避免	1678	0
42	身體健康	1677	0
43	事到如今	1601	0
44	可想而知	1601	0
45	見步行步	1601	0
46	證券公司	1570	0
47	電話號碼	1562	0
48	僅供參考	1547	0
49	一篇文章	1518	0
50	個人資料	1518	0
51	建築面積	1517	0
52	中國文化	1513	0
53	睇唔過眼	1512	0
54	國內市場	1477	0
55	證券市場	1477	0
56	智能手機	1473	0
57	意識形態	1456	0
58	驅動程序	1455	0
59	不負責任	1440	0
60	全國人民	1425	0
61	不切實際	1423	1
62	意大利粉	1423	0
63	電視節目	1421	0
64	國際貿易	1417	0
65	行政管理	1392	0
66	奧林匹克	1390	1
67	專業人士	1389	0
68	高新技術	1381	0
69	國家安全	1357	0
70	長期以來	1357	0
71	金融市場	1345	0
72	專業知識	1338	0
73	忍無可忍	1334	0
74	關鍵時刻	1329	0
75	地理位置	1328	0
76	天氣預報	1322	0
77	增長速度	1312	0
78	與時俱進	1310	0
79	負面影響	1295	0
80	國家標準	1290	0
81	文化遺產	1289	0
82	唱片公司	1278	0
83	技術含量	1262	0
84	服務質量	1262	0
85	歡迎光臨	1259	0
86	山長水遠	1245	0
87	世界經濟	1243	0
88	中國社會	1243	0
89	弱勢羣體	1241	0
90	股票市場	1239	0
91	二氧化碳	1233	1
92	電子產品	1206	0
93	生活水平	1203	0
94	博士學位	1201	0
95	帝國主義	1191	1
96	有關方面	1170	0
97	背景音樂	1160	0
98	環境污染	1159	0
99	網上銀行	1158	0
100	恐怖分子	1157	0
101	一廂情願	1156	1
102	城鎮居民	1155	0
103	大型企業	1142	0
104	碩士學位	1142	0
105	工程項目	1139	0
106	國際標準	1132	0
107	野生動物	1127	0
108	遊戲規則	1126	0
109	購物中心	1121	0
110	生活習慣	1120	0
111	無處不在	1116	0
112	氣候變化	1114	0
113	自然科學	1114	0
114	聊天記錄	1108	0
115	播放列表	1104	0
116	頒獎典禮	1100	0
117	畢業論文	1095	0
118	心理準備	1094	0
119	質量管理	1090	0
120	旅遊景點	1089	0
121	綜合治理	1084	0
122	風險管理	1077	0
123	生產過程	1074	0
124	私營企業	1072	0
125	不知所謂	1067	0
126	恭喜發財	1067	0
127	求求其其	1067	0
128	源源不絕	1067	1
129	滔滔不絕	1067	1
130	信息產業	1065	0
131	社會科學	1065	1
132	源源不斷	1063	1
133	娛樂場所	1062	0
134	充分考慮	1060	0
135	文學作品	1059	0
136	流行音樂	1059	0
137	公共場所	1051	0
138	生活環境	1051	0
139	下定決心	1048	0
140	平面設計	1048	0
141	免責聲明	1046	0
142	科技成果	1042	0
143	不良反應	1040	0
144	當代中國	1040	0
145	追究責任	1034	0
146	新年快樂	1032	0
147	數據中心	1031	0
148	隨處可見	1030	0
149	高等院校	1028	0
150	參考文獻	1027	0
151	深入人心	1020	0
152	心理健康	1019	0
153	污水處理	1018	0
154	國際機場	1013	0
155	宣傳教育	1011	0
156	司法機關	1010	0
157	城市居民	1009	1
158	文化交流	1007	0
159	體育運動	1007	0
160	國家利益	1005	0
161	佔地面積	1004	0
162	最新消息	1004	0
163	隨身攜帶	1003	0
164	程序設計	1001	0
165	由此可見	999	1
166	達成協議	998	0
167	高度評價	998	0
168	人身攻擊	996	0
169	切身利益	992	0
170	親身經歷	989	0
171	中華文化	988	0
172	社會效益	984	1
173	工業設計	983	0
174	海峽兩岸	983	0
175	兩岸關係	981	0
176	二人世界	978	0
177	快手快腳	978	0
178	日光日白	978	0
179	空無一人	978	0
180	言論自由	978	0
181	產業集羣	976	0
182	投資銀行	973	0
183	科技大學	970	0
184	各不相同	968	0
185	青藏高原	968	0
186	公共交通	965	0
187	常見問題	961	0
188	健康教育	960	0
189	後顧之憂	960	0
190	法律顧問	959	0
191	中央空調	958	0
192	室內設計	957	0
193	郵政編碼	956	1
194	學士學位	954	0
195	有機結合	952	0
196	高高在上	950	0
197	心理醫生	948	0
198	一片空白	944	0
199	快捷方式	944	0
200	政府機關	944	0
201	生化危機	944	0
202	營養不良	941	0
203	三國演義	940	0
204	上班時間	940	0
205	星際爭霸	939	0
206	網絡環境	939	0
207	前列腺炎	938	0
208	政府機構	938	0
209	經濟基礎	938	0
210	各界人士	937	0
211	社會福利	936	0
212	諾貝爾獎	932	1
213	精神文明	929	1
214	信息管理	927	0
215	馬拉多納	926	0
216	域名註冊	923	0
217	民事訴訟	923	0
218	辦公設備	920	0
219	財務報表	917	0
220	大打折扣	913	0
221	消防安全	912	0
222	興致勃勃	910	1
223	善解人意	909	0
224	工程設計	909	0
225	中央銀行	908	1
226	志願服務	908	0
227	莎士比亞	906	0
228	紅顏知己	905	0
229	恐怖襲擊	904	0
230	熱線電話	904	0
231	一席之地	903	0
232	現場直播	903	0
233	核心價值	902	0
234	處理方法	902	0
235	文件格式	900	0
236	無線上網	900	0
237	貨到付款	899	0
238	經濟活動	898	0
239	難以想象	898	0
240	生活條件	897	0
241	可見一斑	896	0
242	教育改革	895	0
243	藝術學院	895	0
244	週年紀念	894	0
245	國際足聯	892	0
246	惡性循環	891	0
247	投資組合	891	0
248	電力公司	891	0
249	大吉利是	889	0
250	夾手夾腳	889	0
251	好好睇睇	889	0
252	心理作用	889	0
253	相安無事	889	1
254	日新月異	888	0
255	熱門話題	888	0
256	世界銀行	887	0
257	學術研究	887	0
258	國際經濟	885	0
259	教育學院	885	0
260	膠原蛋白	885	0
261	期末考試	884	0
262	忘記密碼	882	0
263	慈善事業	882	0
264	古典音樂	880	0
265	哈根達斯	880	0
266	耳目一新	880	0
267	消化不良	879	0
268	妥善處理	877	0
269	人均收入	874	0
270	社會事業	874	0
271	保護環境	873	0
272	團隊精神	871	0
273	環境問題	871	0
274	無怨無悔	870	1
275	財政預算	870	0
276	視頻會議	869	0
277	送貨上門	869	0
278	刑事責任	867	0
279	命中註定	867	0
280	風花雪月	867	0
281	工人階級	866	1
282	受益匪淺	863	0
283	高分辨率	860	0
284	全力支持	859	0
285	市場準入	858	0
286	關鍵問題	858	0
287	注意安全	856	0
288	國際關係	855	0
289	免疫系統	853	0
290	市場機制	853	0
291	金融中心	853	0
292	外匯市場	851	0
293	撲面而來	851	0
294	軟件企業	851	0
295	傷痕累累	850	0
296	化學成分	850	0
297	通信技術	850	0
298	錦上添花	850	1
299	網絡管理	847	0
300	生活態度	846	0
301	基本建設	845	1
302	社會秩序	845	0
303	因果關係	843	0
304	生產方式	843	0
305	字裏行間	842	0
306	長期投資	842	0
307	億萬富翁	839	0
308	組織領導	837	0
309	製作方法	837	0
310	撕心裂肺	835	0
311	體育鍛煉	835	0
312	公共安全	834	0
313	不離不棄	833	0
314	勢在必行	833	0
315	娛樂節目	833	0
316	絕對優勢	832	0
317	網絡應用	832	0
318	公共關係	830	0
319	前提條件	830	0
320	薄弱環節	830	0
321	牀上用品	829	0
322	行政區劃	829	0
323	應用技術	826	0
324	機電設備	826	0
325	自動控制	826	0
326	響應時間	826	0
327	控股公司	825	0
328	敬業精神	825	0
329	穿越時空	825	0
330	橫空出世	824	0
331	文件大小	821	0
332	疑難問題	821	0
333	歷歷在目	820	0
334	電子信箱	820	0
335	我愛我家	819	0
336	法律效力	819	0
337	公共設施	818	0
338	世界末日	817	0
339	廠家直銷	817	0
340	忍者神龜	816	0
341	畢業典禮	815	0
342	視頻聊天	815	0
343	大可不必	814	0
344	日復一日	814	0
345	無私奉獻	814	0
346	學位論文	813	0
347	對衝基金	813	0
348	古今中外	811	0
349	漫無目的	810	0
350	貨物運輸	810	0
351	刑事拘留	809	0
352	政治經濟	809	0
353	物質生活	808	0
354	執行董事	807	0
355	技術指導	806	0
356	數據挖掘	806	0
357	母乳餵養	806	0
358	信息時代	805	0
359	後期製作	805	0
360	生存空間	805	0
361	社會工作	805	0
362	軍事行動	805	0
363	開拓創新	805	0
364	居住環境	804	0
365	曇花一現	804	1
366	炙手可熱	804	0
367	轉移支付	804	0
368	公用事業	803	1
369	社區建設	803	0
370	金屬材料	803	0
371	助學貸款	802	0
372	勞斯萊斯	801	0
373	如何是好	801	0
374	高層建築	801	0
375	一家大細	800	0
376	人仔細細	800	0
377	出雙入對	800	0
378	眼仔碌碌	800	0
379	香港大學	800	0
380	獨立思考	799	0
381	連帶責任	799	0
382	功不可沒	798	0
383	國際慣例	798	0
384	流行病學	798	0
385	風情萬種	798	0
386	人格魅力	797	0
387	目標管理	797	0
388	知識經濟	796	0
389	同班同學	795	0
390	藍天白雲	794	0
391	不一會兒	793	1
392	水土流失	792	0
393	經濟特區	791	1
394	房產中介	789	0
395	聯邦政府	789	1
396	呼吸困難	788	0
397	天人合一	788	0
398	技術規範	788	0
399	社會現象	788	0
400	雞皮疙瘩	788	0
401	心力衰竭	787	0
402	五角大樓	785	0
403	安全措施	785	0
404	生物化學	785	0
405	中國文學	784	0
406	天壤之別	784	0
407	管理功能	784	0
408	臨牀試驗	784	0
409	電磁輻射	784	1
410	心有靈犀	783	0
411	空氣污染	783	0
412	主題公園	782	0
413	公立醫院	782	0
414	僅此而已	781	0
415	唯物主義	781	1
416	大專院校	781	0
417	文藝演出	781	0
418	欲罷不能	781	0
419	發生關係	781	0
420	社會活動	781	0
421	財務總監	781	0
422	刑事訴訟	779	0
423	女主人公	779	0
424	開發環境	779	0
425	信心十足	778	0
426	飛來飛去	778	0
427	悲歡離合	777	1
428	支氣管炎	777	0
429	認識自己	777	0
430	夢中情人	776	0
431	生態農業	774	0
432	農業技術	773	0
433	工作小組	772	0
434	科學管理	772	0
435	食品工業	772	0
436	導航系統	771	0
437	心理治療	771	0
438	建築公司	770	0
439	教學活動	770	0
440	證明文件	770	0
441	最低工資	769	0
442	上級領導	768	0
443	養家餬口	768	0
444	密碼保護	767	0
445	條件反射	767	0
446	等離子體	767	1
447	一氧化碳	766	0
448	熱帶雨林	766	1
449	自然規律	765	0
450	血緣關係	765	0
451	心有餘悸	764	1
452	十有八九	763	1
453	四大天王	763	0
454	心路歷程	763	0
455	花樣年華	763	0
456	軍事演習	763	0
457	預防措施	763	0
458	黑色幽默	763	0
459	自由貿易	762	0
460	十二生肖	761	1
461	可圈可點	761	0
462	傳統觀念	760	0
463	上流社會	759	0
464	睡眠不足	759	0
465	傳輸速率	758	0
466	外科手術	758	0
467	歡聲笑語	758	0
468	紅杏出牆	758	0
469	通俗易懂	758	0
470	數字信號	757	0
471	民意調查	757	0
472	勞動就業	756	0
473	財務軟件	756	0
474	三位一體	755	1
475	人文景觀	755	0
476	十面埋伏	755	0
477	地理環境	755	0
478	擦身而過	755	0
479	詩情畫意	755	1
480	走火入魔	755	0
481	公共政策	754	0
482	第一桶金	754	0
483	延年益壽	753	0
484	蓄勢待發	753	0
485	朝夕相處	752	1
486	納米技術	752	0
487	教育質量	751	0
488	梅開二度	749	0
489	物質文明	749	1
490	操作規程	748	0
491	皮下組織	747	1
492	優秀學生	746	0
493	半壁江山	746	1
494	專題研究	745	0
495	對症下藥	745	0
496	就事論事	745	0
497	文化水平	745	0
498	開發過程	745	0
499	勤工儉學	744	1
500	拒之門外	742	0
501	不懷好意	740	0
502	優先發展	740	0
503	東南西北	740	1
504	標點符號	740	1
505	節約能源	740	0
506	移動設備	738	0
507	精神面貌	738	0
508	男女平等	737	0
509	光合作用	736	1
510	勞動模範	735	1
511	換位思考	735	0
512	筋疲力盡	735	0
513	退伍軍人	735	0
514	馬列主義	735	1
515	喜新厭舊	734	1
516	天下無敵	734	0
517	閃閃發光	734	0
518	互相幫助	733	0
519	出版日期	733	0
520	審美疲勞	733	0
521	教育制度	733	0
522	不可抗力	732	0
523	不得其解	732	0
524	來電顯示	732	0
525	行雲流水	732	1
526	輕鬆愉快	732	0
527	重出江湖	731	0
528	黑客帝國	731	0
529	喃喃自語	730	0
530	有感而發	730	0
531	用武之地	730	1
532	優勝劣汰	729	0
533	功能模塊	729	0
534	泣不成聲	729	0
535	一脈相承	728	1
536	初來乍到	728	0
537	嶄露頭角	728	0
538	副總經理	727	0
539	慈善機構	725	0
540	自我介紹	725	0
541	上皮細胞	724	0
542	利益衝突	724	0
543	國際新聞	724	0
544	心理因素	724	0
545	昏昏沉沉	724	0
546	電視頻道	724	0
547	個人主義	723	1
548	初戀情人	722	0
549	環保意識	722	0
550	走馬觀花	722	0
551	出門在外	721	0
552	手提電腦	721	0
553	隱私政策	721	0
554	先決條件	720	1
555	民主監督	720	0
556	機動車輛	719	0
557	生不如死	719	0
558	辦事機構	719	0
559	退休年齡	719	0
560	公職人員	718	0
561	國家權力	718	0
562	專科學校	718	1
563	恐怖組織	718	0
564	樂在其中	718	0
565	若即若離	718	1
566	食慾不振	717	0
567	侃侃而談	716	0
568	周而復始	716	0
569	生生不息	716	1
570	用心良苦	716	0
571	儲蓄存款	715	0
572	從頭開始	715	0
573	木馬病毒	715	0
574	私有財產	715	0
575	種族歧視	715	1
576	糾纏不清	714	0
577	頭等大事	714	0
578	品學兼優	711	0
579	四方八面	711	0
580	地心吸力	711	0
581	如此一來	711	0
582	家庭主婦	711	0
583	聽唔入耳	711	0
584	閃閃縮縮	711	0
585	水土不服	710	0
586	憂患意識	709	0
587	業務水平	709	0
588	性情中人	708	0
589	經濟作物	708	1
590	超級女生	708	0
591	內心深處	707	0
592	逢年過節	707	1
593	色即是空	705	0
594	不失時機	704	0
595	公共事務	704	0
596	軍事訓練	704	0
597	一聲不吭	703	0
598	發明創造	703	0
599	八國聯軍	701	0
600	定期存款	701	0
601	當家作主	701	1
602	憤憤不平	700	0
603	衣食無憂	700	0
604	新生事物	699	0
605	晃晃悠悠	697	0
606	遮遮掩掩	697	0
607	帶薪休假	696	0
608	不得好死	695	0
609	不用客氣	695	0
610	國計民生	695	1
611	手足口病	695	0
612	日常用品	695	0
613	消費習慣	695	0
614	特異功能	695	0
615	科學精神	695	0
616	信用等級	693	0
617	科特迪瓦	692	0
618	自生自滅	692	0
619	遍地開花	692	0
620	總體目標	691	0
621	另當別論	690	0
622	崇洋媚外	690	0
623	貪污受賄	690	0
624	打情罵俏	689	0
625	仁者見仁	687	0
626	忍辱負重	687	0
627	成人教育	685	0
628	一言難盡	684	1
629	圖形界面	683	0
630	電氣工程	683	0
631	人文社科	681	0
632	以身相許	681	0
633	國營企業	679	0
634	毛絨玩具	679	0
635	環氧樹脂	679	1
636	電子工程	678	0
637	接觸不良	677	0
638	文具用品	677	0
639	勞逸結合	675	0
640	烏蘭察布	672	0
641	先進水平	670	0
642	暗箱操作	670	0
643	比較分析	669	0
644	再生能源	667	0
645	新聞週刊	667	0
646	國內生產	666	0
647	百獸之王	665	0
648	自我評價	665	0
649	面對現實	665	0
650	中國醫藥	664	0
651	誤人子弟	664	1
652	週邊設備	664	0
653	玻璃纖維	663	0
654	禽獸不如	663	0
655	精神分裂	663	0
656	與生俱來	663	0
657	腰椎間盤	662	0
658	現代文學	655	0
659	信號處理	654	0
660	家用電腦	654	0
661	軟件技術	654	0
662	突然之間	652	0
663	世界文化	651	0
664	漸行漸遠	649	0
665	第一夫人	648	0
666	同等學力	647	0
667	模擬考試	647	0
668	使用手冊	646	0
669	四門轎車	646	0
670	心肌梗死	646	0
671	牛郎織女	646	0
672	電子工業	646	0
673	全文檢索	644	0
674	失物招領	644	0
675	房屋中介	644	0
676	上綱上線	643	0
677	抑制作用	643	0
678	特約記者	643	0
679	有機玻璃	642	1
680	權利聲明	642	0
681	不可收拾	641	0
682	民主生活	641	0
683	生日蛋糕	641	0
684	流動資產	640	0
685	視頻點播	640	0
686	健健康康	639	0
687	會議展覽	639	0
688	家庭教師	638	0
689	俠盜飛車	637	0
690	辦公地址	637	0
691	馬可波羅	637	0
692	生涯規劃	636	0
693	世界貿易	635	0
694	參考書目	635	0
695	教學大綱	635	0
696	毫無保留	635	0
697	通訊設備	634	0
698	開學典禮	634	0
699	參考價值	632	0
700	柳暗花明	632	1
701	臨牀經驗	632	0
702	自我安慰	631	0
703	銅仁地區	631	0
704	生生世世	630	0
705	耳鼻喉科	630	0
706	同聲傳譯	628	0
707	優惠價格	627	0
708	兩敗俱傷	627	0
709	公共事業	627	0
710	學位證書	627	0
711	離子交換	627	0
712	二十一條	626	0
713	火山爆發	626	0
714	網頁地址	626	0
715	通信網絡	626	0
716	春意盎然	625	0
717	設計規範	625	0
718	國家公園	624	0
719	新鮮空氣	624	0
720	知心朋友	624	0
721	紡織工業	623	0
722	一夜之間	622	0
723	一年一度	622	1
724	一手一腳	622	0
725	一閃而過	622	0
726	三番四次	622	0
727	冶金工業	622	0
728	口口聲聲	622	0
729	古靈精怪	622	0
730	大大話話	622	0
731	山雨欲來	622	0
732	從長計議	622	0
733	支吾以對	622	0
734	無聲無息	622	0
735	真真正正	622	0
736	私家偵探	622	0
737	見死不救	622	0
738	陸陸續續	622	0
739	順其自然	622	0
740	中規中矩	621	0
741	人身保險	621	0
742	手拉葫蘆	621	0
743	歷史沿革	621	0
744	高山流水	621	0
745	一房一廳	620	0
746	兒童教育	620	0
747	深刻印象	620	0
748	電視直播	620	0
749	養生之道	620	0
750	一分一秒	619	0
751	吸取教訓	619	0
752	物超所值	619	0
753	細胞因子	619	0
754	另行通知	618	0
755	渾身上下	618	0
756	生活空間	618	0
757	長大成人	618	0
758	靈魂深處	618	0
759	不惜一切	617	0
760	副董事長	617	0
761	春秋戰國	617	0
762	滾子軸承	617	0
763	生活設施	617	0
764	耳鼻咽喉	617	0
765	遠程監控	617	0
766	中秋佳節	616	0
767	基因工程	616	0
768	生活污水	616	0
769	冥冥之中	615	0
770	天線寶寶	615	0
771	疑難雜症	615	0
772	一時之間	614	0
773	五四運動	614	1
774	勞動能力	614	0
775	學習計劃	614	0
776	山盟海誓	614	0
777	文字處理	614	0
778	流光溢彩	614	0
779	珍珠奶茶	614	0
780	生殖器官	614	0
781	絕緣材料	614	0
782	水力發電	613	1
783	簡要介紹	613	0
784	面面相覷	613	0
785	古墓麗影	612	0
786	有氧運動	612	0
787	若有若無	612	0
788	量身定製	612	0
789	雲淡風輕	612	0
790	顧問公司	612	0
791	全身上下	611	0
792	地球科學	611	0
793	專家評論	611	0
794	故意殺人	611	0
795	故障排除	611	0
796	百家爭鳴	611	1
797	評審委員	611	0
798	龍門石窟	611	0
799	中心地帶	610	0
800	兵臨城下	610	0
801	千萬富翁	610	0
802	專欄作家	610	0
803	年紀輕輕	610	0
804	微觀經濟	610	0
805	心地善良	610	0
806	快樂幸福	610	0
807	海納百川	610	0
808	百貨商場	610	0
809	童言無忌	610	0
810	細細品味	610	0
811	觸手可及	610	0
812	驀然回首	610	0
813	天然橡膠	609	0
814	蝴蝶效應	609	0
815	一念之間	608	0
816	同母異父	608	0
817	後知後覺	608	0
818	德克薩斯	608	0
819	忽然之間	608	0
820	數據通信	608	0
821	樂於助人	608	0
822	熱帶植物	608	0
823	隻言片語	608	1
824	高脂血症	608	0
825	齊天大聖	608	0
826	一千零一	607	0
827	從頭到腳	607	0
828	瑞士軍刀	607	0
829	經濟週期	607	0
830	縱橫天下	607	0
831	貿易組織	607	0
832	商業計劃	606	0
833	單身貴族	606	0
834	尋尋覓覓	606	0
835	讓人羨慕	606	0
836	通信地址	606	0
837	電源開關	606	0
838	飛蛾撲火	606	0
839	全副武裝	605	0
840	兩岸三地	605	0
841	勞動保護	605	0
842	失而復得	605	1
843	放射治療	605	0
844	結締組織	605	0
845	鳥語花香	605	0
846	外科醫生	604	0
847	恐怖電影	604	0
848	旋轉木馬	604	0
849	未完待續	604	0
850	業餘愛好	604	0
851	沙灘排球	604	0
852	菲尼克斯	604	0
853	開花結果	604	0
854	一臂之力	603	0
855	壓縮空氣	603	0
856	永無止境	603	0
857	精密儀器	603	0
858	醉酒駕車	603	0
859	電解電容	603	0
860	不知疲倦	602	0
861	人機界面	602	0
862	傷心欲絕	602	0
863	吵吵鬧鬧	602	0
864	專家系統	602	0
865	怦然心動	602	0
866	提拉米蘇	602	0
867	曲終人散	602	0
868	極限運動	602	0
869	第一人稱	602	0
870	血栓形成	602	0
871	遊戲設備	602	0
872	乾淨利落	601	0
873	交相輝映	601	1
874	南沙羣島	601	0
875	君臨天下	601	0
876	報刊雜誌	601	0
877	專題報告	601	0
878	工業學校	601	0
879	帶狀皰疹	601	0
880	惺惺相惜	601	0
881	植物保護	601	0
882	立於不敗	601	0
883	自由職業	601	0
884	開天闢地	601	1
885	不受歡迎	600	0
886	健康檢查	600	0
887	萬家燈火	600	1
888	藍顏知己	600	0
889	選秀節目	600	0
890	電化教育	600	1
891	一片漆黑	599	0
892	不見不散	599	0
893	先後順序	599	0
894	全身而退	599	0
895	從現在起	599	0
896	東方文化	599	0
897	空氣動力	599	0
898	音樂之聲	599	0
899	三言兩語	598	0
900	健身運動	598	0
901	傳統教育	598	0
902	將計就計	598	0
903	燈火通明	598	0
904	生物降解	598	0
905	精神財富	598	0
906	行政拘留	598	0
907	逃避現實	598	0
908	內幕交易	597	0
909	夕陽西下	597	1
910	外部鏈接	597	0
911	援助之手	597	0
912	時光倒流	597	0
913	機緣巧合	597	0
914	滿心歡喜	597	0
915	職業素質	597	0
916	鋼鐵工業	597	0
917	何時何地	596	0
918	國立大學	596	0
919	帽子戲法	596	0
920	心如止水	596	0
921	更勝一籌	596	0
922	波西米亞	596	0
923	跨海大橋	596	0
924	下班時間	595	0
925	世界地圖	595	0
926	中秋月餅	595	0
927	五大連池	595	0
928	大放異彩	595	0
929	從無到有	595	0
930	朝九晚五	595	0
931	猝不及防	595	1
932	琴棋書畫	595	1
933	生意興隆	595	0
934	自由市場	595	0
935	花草樹木	595	0
936	人生在世	594	0
937	全校師生	594	0
938	四大名著	594	0
939	崗位培訓	594	0
940	意亂情迷	594	0
941	拔地而起	594	0
942	課外活動	594	0
943	質量檢查	594	0
944	電子電路	594	0
945	鬼使神差	594	0
946	黯然失色	594	0
947	七情六慾	593	0
948	五官端正	593	0
949	半信半疑	593	1
950	基因突變	593	0
951	川流不息	593	0
952	巨噬細胞	593	0
953	打打鬧鬧	593	0
954	打起精神	593	0
955	未解之謎	593	0
956	武裝分子	593	0
957	熱氣騰騰	593	0
958	瑟瑟發抖	593	0
959	血肉模糊	593	0
960	返璞歸真	593	0
961	電子器件	593	1
962	人流手術	592	0
963	人間仙境	592	0
964	化學分析	592	0
965	家庭作業	592	1
966	搶險救災	592	0
967	生物質能	592	0
968	聊齋志異	592	0
969	親密關係	592	0
970	通信服務	592	0
971	醫學檢驗	592	0
972	一飲而盡	591	0
973	信用評級	591	0
974	參考消息	591	0
975	呼嘯而過	591	0
976	國民收入	591	0
977	強身健體	591	0
978	技術知識	591	0
979	旅遊集散	591	0
980	海水浴場	591	0
981	生存之道	591	0
982	真命天子	591	0
983	網絡協議	591	0
984	致癌物質	591	0
985	議事規則	591	0
986	鮮明對比	591	0
987	一個勁兒	590	0
988	儲蓄銀行	590	0
989	因材施教	590	0
990	大喝一聲	590	0
991	尋人啓事	590	0
992	弱肉強食	590	1
993	打高爾夫	590	0
994	推卸責任	590	0
995	揚長而去	590	0
996	放聲大哭	590	0
997	百科詞典	590	0
998	直系親屬	590	0
999	視覺藝術	590	0
1000	音頻文件	590	0
1001	預防接種	590	0
1002	體外循環	590	0
1003	學以致用	589	0
1004	學生運動	589	0
1005	水天一色	589	0
1006	玉皇大帝	589	0
1007	程序控制	589	0
1008	統一規劃	589	0
1009	親筆簽名	589	0
1010	返老還童	589	1
1011	雙管齊下	589	1
1012	分子結構	588	0
1013	千呼萬喚	588	0
1014	國外市場	588	0
1015	渾身解數	588	0
1016	男扮女裝	588	0
1017	神清氣爽	588	0
1018	組合而成	588	0
1019	自導自演	588	0
1020	親臨現場	588	0
1021	試管嬰兒	588	0
1022	運行狀況	588	0
1023	道德品質	588	0
1024	電力工業	588	0
1025	風雨欲來	588	0
1026	高清晰度	588	0
1027	一統天下	587	0
1028	亂世佳人	587	0
1029	付諸行動	587	0
1030	夜幕降臨	587	0
1031	大受歡迎	587	0
1032	小鳥依人	587	0
1033	戰國時代	587	0
1034	技術移民	587	0
1035	教育電視	587	0
1036	水利樞紐	587	1
1037	無可避免	587	0
1038	秋高氣爽	587	0
1039	簡單明瞭	587	0
1040	絮絮叨叨	587	0
1041	軍事委員	587	0
1042	呼呼大睡	586	0
1043	白衣天使	586	0
1044	眼皮底下	586	0
1045	製藥企業	586	0
1046	言行舉止	586	0
1047	詩詞歌賦	586	0
1048	領銜主演	586	0
1049	世貿中心	585	0
1050	九霄雲外	585	0
1051	五穀雜糧	585	0
1052	和平共處	585	0
1053	大失所望	585	1
1054	大家閨秀	585	0
1055	展望未來	585	0
1056	投票表決	585	0
1057	時刻準備	585	0
1058	深入探討	585	0
1059	矯形外科	585	0
1060	移情別戀	585	0
1061	節約用水	585	0
1062	冰山一角	584	0
1063	可視電話	584	0
1064	四處尋找	584	0
1065	德才兼備	584	1
1066	特派記者	584	0
1067	真心真意	584	0
1068	血吸蟲病	584	0
1069	通貨緊縮	584	0
1070	低俗之風	583	0
1071	初露鋒芒	583	0
1072	司法制度	583	0
1073	專業教育	583	0
1074	帕金森病	583	0
1075	後起之秀	583	1
1076	林芝地區	583	0
1077	無路可走	583	0
1078	獨來獨往	583	0
1079	細胞培養	583	0
1080	而立之年	583	0
1081	良苦用心	583	0
1082	趨之若鶩	583	0
1083	全體師生	582	0
1084	六道輪迴	582	0
1085	國會議員	582	0
1086	多管閒事	582	1
1087	女扮男裝	582	0
1088	富家子弟	582	0
1089	憨豆先生	582	0
1090	渾然天成	582	0
1091	示範單位	582	0
1092	第二產業	582	1
1093	維持秩序	582	0
1094	自下而上	582	0
1095	自作聰明	582	1
1096	上山下鄉	581	0
1097	不理不睬	581	0
1098	人體解剖	581	0
1099	前後左右	581	0
1100	另闢蹊徑	581	0
1101	女性主義	581	0
1102	必然結果	581	0
1103	文學評論	581	0
1104	瘋瘋癲癲	581	0
1105	百歲老人	581	0
1106	課外輔導	581	0
1107	豪言壯語	581	1
1108	遊牧民族	581	0
1109	阿特拉斯	581	0
1110	革命戰爭	581	0
1111	顧客至上	581	0
1112	饒有興趣	581	0
1113	齊聚一堂	581	0
1114	判若兩人	580	0
1115	咫尺天涯	580	0
1116	品味生活	580	0
1117	日久生情	580	0
1118	最低限度	580	0
1119	模擬信號	580	0
1120	獨當一面	580	1
1121	生態平衡	580	0
1122	真情流露	580	0
1123	苦心經營	580	0
1124	金光閃閃	580	1
1125	隨叫隨到	580	0
1126	人文科學	579	1
1127	國內貿易	579	0
1128	多種經營	579	0
1129	奇門遁甲	579	0
1130	思維敏捷	579	0
1131	成雙成對	579	0
1132	書香門第	579	0
1133	朝朝暮暮	579	1
1134	涉世未深	579	0
1135	濃墨重彩	579	0
1136	球墨鑄鐵	579	0
1137	生日派對	579	0
1138	萬有引力	579	1
1139	費盡心思	579	0
1140	逆反心理	579	0
1141	電腦病毒	579	0
1142	七十二變	578	0
